11.589648,-24.150684,1.9858398
11.589648,-24.150684,1.9858398
2.2490234,-14.503809,3.306543
2.2490234,-14.503809,3.306543
2.2490234,-14.503809,3.306543
2.2490234,-14.503809,3.306543
-3.6223633,-7.1729493,5.0961914
-3.6223633,-7.1729493,5.0961914
-3.6223633,-7.1729493,5.0961914
-3.6223633,-7.1729493,5.0961914
-5.450293,-3.708496,6.6083007
-5.450293,-3.708496,6.6083007
-5.450293,-3.708496,6.6083007
-5.450293,-3.708496,6.6083007
-4.6033206,-2.6844728,7.9959965
-4.6033206,-2.6844728,7.9959965
-4.6033206,-2.6844728,7.9959965
-4.6033206,-2.6844728,7.9959965
-2.574414,-2.722754,9.436328
-2.574414,-2.722754,9.436328
-2.574414,-2.722754,9.436328
-2.574414,-2.722754,9.436328
-0.9666016,-3.1725585,10.125391
-0.9666016,-3.1725585,10.125391
-0.9666016,-3.1725585,10.125391
-0.9666016,-3.1725585,10.125391
0.10048828,-3.7276368,10.441211
0.10048828,-3.7276368,10.441211
0.10048828,-3.7276368,10.441211
0.10048828,-3.7276368,10.441211
0.36367187,-3.698926,10.08711
0.36367187,-3.698926,10.08711
0.36367187,-3.698926,10.08711
0.36367187,-3.698926,10.08711
0.6029297,-3.641504,9.747363
0.6029297,-3.641504,9.747363
0.6029297,-3.641504,9.747363
0.6029297,-3.641504,9.747363
0.6459961,-3.698926,9.110938
0.6459961,-3.698926,9.110938
0.6459961,-3.698926,9.110938
0.6459961,-3.698926,9.110938
0.27753907,-3.430957,8.536719
0.27753907,-3.430957,8.536719
0.27753907,-3.430957,8.536719
0.27753907,-3.430957,8.536719
-0.18183593,-3.0768554,8.27832
-0.18183593,-3.0768554,8.27832
-0.18183593,-3.0768554,8.27832
-0.18183593,-3.0768554,8.27832
-0.3158203,-2.8136718,8.603711
-0.3158203,-2.8136718,8.603711
-0.3158203,-2.8136718,8.603711
-0.3158203,-2.8136718,8.603711
-0.33496094,-2.7371094,9.072657
-0.33496094,-2.7371094,9.072657
-0.33496094,-2.7371094,9.072657
-0.33496094,-2.7371094,9.072657
-0.39716798,-2.5983398,9.508105
-0.39716798,-2.5983398,9.508105
-0.39716798,-2.5983398,9.508105
-0.39716798,-2.5983398,9.508105
-0.16748047,-2.7036133,9.847852
-0.16748047,-2.7036133,9.847852
-0.16748047,-2.7036133,9.847852
-0.16748047,-2.7036133,9.847852
0.0765625,-2.780176,9.814356
0.0765625,-2.780176,9.814356
0.0765625,-2.780176,9.814356
0.0765625,-2.780176,9.814356
0.04306641,-2.6988282,9.838282
0.04306641,-2.6988282,9.838282
0.04306641,-2.6988282,9.838282
0.04306641,-2.6988282,9.838282
-0.0047851563,-2.6844728,9.924415
-0.0047851563,-2.6844728,9.924415
-0.0047851563,-2.6844728,9.924415
-0.0047851563,-2.6844728,9.924415
-0.023925781,-2.6222656,9.65166
-0.023925781,-2.6222656,9.65166
-0.023925781,-2.6222656,9.65166
-0.023925781,-2.6222656,9.65166
0.10527344,-2.8328125,9.608594
0.10527344,-2.8328125,9.608594
0.10527344,-2.8328125,9.608594
0.10527344,-2.8328125,9.608594
0.19619142,-2.9524415,9.627734
0.19619142,-2.9524415,9.627734
0.19619142,-2.9524415,9.627734
0.19619142,-2.9524415,9.627734
0.1866211,-3.057715,9.541602
0.1866211,-3.057715,9.541602
0.1866211,-3.057715,9.541602
0.1866211,-3.057715,9.541602
0.22490235,-3.1677735,9.436328
0.22490235,-3.1677735,9.436328
0.22490235,-3.1677735,9.436328
0.22490235,-3.1677735,9.436328
0.09091797,-3.2012696,9.33584
0.09091797,-3.2012696,9.33584
0.09091797,-3.2012696,9.33584
0.09091797,-3.2012696,9.33584
-0.047851562,-3.1773438,9.268847
-0.047851562,-3.1773438,9.268847
-0.047851562,-3.1773438,9.268847
-0.047851562,-3.1773438,9.268847
-0.16269532,-3.0672853,9.33584
-0.16269532,-3.0672853,9.33584
-0.16269532,-3.0672853,9.33584
-0.16269532,-3.0672853,9.33584
-0.2536133,-2.9141603,9.331055
-0.2536133,-2.9141603,9.331055
-0.2536133,-2.9141603,9.331055
-0.2536133,-2.9141603,9.331055
-0.2201172,-2.9715822,9.331055
-0.2201172,-2.9715822,9.331055
-0.2201172,-2.9715822,9.331055
-0.2201172,-2.9715822,9.331055
-0.08613282,-3.0290039,9.594238
-0.08613282,-3.0290039,9.594238
-0.08613282,-3.0290039,9.594238
-0.08613282,-3.0290039,9.594238
-0.09091797,-2.9189453,9.709083
-0.09091797,-2.9189453,9.709083
-0.09091797,-2.9189453,9.709083
-0.09091797,-2.9189453,9.709083
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
